Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3772.1,Drogue,,,,,,,0,-4.52,7.4,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.8,-4.52,7.4,97.88,-83.38,146.94,-42.75,4.06,-24.19,0.32,0.5,-0.51,0.62,-95.67,-71.42,-157.05,0,0,0,-45,3,0,3,3
3772.11,Drogue,,,,,,,0,-4.58,7,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.6,-4.58,7,98.38,-78.94,146.56,-42.75,4.06,-24.19,0.3,0.5,-0.51,0.63,-96.33,-69.95,-155.33,0,0,0,-45,3,0,3,3
3772.12,Drogue,,,,,,,0,-3.88,6.66,836.12,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.01,-3.88,6.66,102.44,-70.69,144.31,-42.75,4.06,-24.19,0.29,0.5,-0.52,0.63,-96.71,-68.49,-153.85,0,0,0,-45,3,0,3,3
3772.13,Drogue,,,,,,,0,-3.76,7.02,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.12,-3.76,7.02,102.44,-70.69,144.31,-42.75,4.06,-24.19,0.27,0.5,-0.52,0.64,-96.86,-67.03,-152.7,0,0,0,-45,3,0,3,3
3772.14,Drogue,,,,,,,0,-4.18,5.84,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.42,-4.18,5.84,104.19,-66.62,143.38,-43.19,8.56,-21,0.27,0.5,-0.52,0.64,-96.86,-67.03,-152.7,0,0,0,-45,3,0,3,3
3772.15,Drogue,,,,,,,0,-3.1,6.75,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.67,-3.1,6.75,107.62,-63.69,142.62,-43.19,8.56,-21,0.26,0.5,-0.52,0.64,-96.85,-65.59,-151.58,0,0,0,-45,3,0,3,3
3772.16,Drogue,,,,,,,0,-2.93,5.89,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.54,-2.93,5.89,109.81,-59.69,141.25,-43.19,8.56,-21,0.23,0.5,-0.52,0.65,-96.33,-62.75,-149.75,0,0,0,-45,3,0,3,3
3772.17,Drogue,,,,,,,0,-1.66,6.26,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.59,-1.66,6.26,117.81,-51.62,139.94,-43.19,8.56,-21,0.21,0.5,-0.52,0.66,-95.86,-61.35,-148.99,0,0,0,-45,3,0,3,3
3772.18,Drogue,,,,,,,0,-2.35,6.19,836.12,92066.7,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.52,-2.35,6.19,117.81,-51.62,139.94,-43.19,8.56,-21,0.2,0.5,-0.52,0.66,-95.24,-59.96,-148.4,0,0,0,-45,3,0,3,3
3772.19,Drogue,,,,,,,0,-2.02,5.88,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.8,-2.02,5.88,123.44,-47.81,140,-44.69,12.69,-19.69,0.2,0.5,-0.52,0.66,-95.24,-59.96,-148.4,0,0,0,-45,3,0,3,3
3772.2,Drogue,,,,,,,0,-2.23,5.52,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.77,-2.23,5.52,128.44,-44.19,139.31,-44.69,12.69,-19.69,0.18,0.5,-0.52,0.67,-94.52,-58.58,-147.8,0,0,0,-45,3,0,3,3
3772.21,Drogue,,,,,,,0,-2.25,5.47,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-6.14,-2.25,5.47,131.44,-40.06,138.62,-44.69,12.69,-19.69,0.15,0.49,-0.52,0.68,-92.83,-55.86,-146.75,0,0,0,-45,3,0,3,3
3772.22,Drogue,,,,,,,0,-2.76,5.13,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.86,-2.76,5.13,138.75,-32.25,137.25,-44.69,12.69,-19.69,0.14,0.49,-0.52,0.69,-91.85,-54.52,-146.3,0,0,0,-45,3,0,3,3
3772.23,Drogue,,,,,,,0,-3.46,4.6,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.35,-3.46,4.6,138.75,-32.25,137.25,-44.69,12.69,-19.69,0.12,0.49,-0.52,0.69,-90.8,-53.19,-145.92,0,0,0,-45,3,0,3,3
3772.24,Drogue,,,,,,,0,-3.2,4.76,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-6.04,-3.2,4.76,142.44,-28,136.94,-43.19,16,-19.25,0.12,0.49,-0.52,0.69,-90.8,-53.19,-145.92,0,0,0,-45,3,0,3,3
3772.25,Drogue,,,,,,,0,-3.71,3.72,842.32,91997.83,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.03,-3.71,3.72,145.81,-23.94,136.44,-43.19,16,-19.25,0.11,0.48,-0.51,0.7,-89.68,-51.87,-145.56,0,0,0,-45,3,0,3,3
3772.26,Drogue,,,,,,,0,-4.81,3.24,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.84,-4.81,3.24,149,-20.5,136.12,-43.19,16,-19.25,0.08,0.48,-0.51,0.71,-87.3,-49.25,-144.88,0,0,0,-45,3,0,3,3
3772.27,Drogue,,,,,,,0,-4.75,2.94,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.85,-4.75,2.94,152.69,-13.19,134.62,-43.19,16,-19.25,0.06,0.47,-0.5,0.72,-86.06,-47.95,-144.56,0,0,0,-45,3,0,3,3
3772.28,Drogue,,,,,,,0,-4.41,3.9,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-5.57,-4.41,3.9,152.69,-13.19,134.62,-43.19,16,-19.25,0.05,0.47,-0.5,0.73,-84.78,-46.68,-144.3,0,0,0,-45,2,0,3,3
3772.29,Drogue,,,,,,,0,-4.1,3.69,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-6.01,-4.1,3.69,152.62,-8.75,133.44,-41.88,18.69,-19.25,0.05,0.47,-0.5,0.73,-84.78,-46.68,-144.3,0,0,0,-45,2,0,3,3
3772.3,Drogue,,,,,,,0,-3.7,3.46,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-6.37,-3.7,3.46,153.94,-5.12,133.38,-41.88,18.69,-19.25,0.03,0.46,-0.5,0.73,-83.48,-45.4,-144.03,0,0,0,-45,2,0,3,3
3772.31,Drogue,,,,,,,0,-4.68,2.62,842.66,91994.05,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.57,-4.68,2.62,156.38,-1.69,133.69,-41.88,18.69,-19.25,0,0.45,-0.49,0.75,-80.78,-42.83,-143.53,0,0,0,-45,2,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772.32,Drogue,,,,,,,0,-4.89,2.4,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.59,-4.89,2.4,161.12,3.56,134.56,-41.88,18.69,-19.25,-0.01,0.45,-0.48,0.75,-79.39,-41.54,-143.28,0,0,0,-45,2,0,3,3
3772.33,Drogue,,,,,,,0,-5.9,2.09,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.19,-5.9,2.09,161.12,3.56,134.56,-41.88,18.69,-19.25,-0.03,0.44,-0.48,0.76,-77.99,-40.24,-143.01,0,0,0,-45,2,0,3,3
3772.34,Drogue,,,,,,,0,-5.81,2.24,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.42,-5.81,2.24,163.5,5.69,135.94,-38.88,20.06,-21,-0.03,0.44,-0.48,0.76,-77.99,-40.24,-143.01,0,0,0,-45,2,0,3,3
3772.35,Drogue,,,,,,,0,-6.06,2.62,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.18,-6.06,2.62,165.56,7.81,137.31,-38.88,20.06,-21,-0.06,0.43,-0.46,0.77,-75.14,-37.61,-142.44,0,0,0,-45,2,0,3,3
3772.36,Drogue,,,,,,,0,-5.83,2.21,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.4,-5.83,2.21,165.38,10.81,137.69,-38.88,20.06,-21,-0.07,0.42,-0.46,0.78,-73.72,-36.28,-142.16,0,0,0,-45,2,0,3,3
3772.37,Drogue,,,,,,,0,-5.69,1.85,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-4.12,-5.69,1.85,164.19,16.81,138.88,-38.88,20.06,-21,-0.08,0.41,-0.45,0.79,-72.3,-34.95,-141.86,0,0,0,-45,2,0,3,3
3772.38,Drogue,,,,,,,0,-6.68,2.18,814.37,92308.91,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.66,-6.68,2.18,164.19,16.81,138.88,-38.88,20.06,-21,-0.1,0.41,-0.45,0.79,-70.86,-33.61,-141.56,0,0,0,-45,2,0,3,3
3772.39,Drogue,,,,,,,0,-6.52,2.25,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.5,-6.52,2.25,165.62,18.75,139.38,-36.69,21.25,-23,-0.1,0.41,-0.45,0.79,-70.86,-33.61,-141.56,0,0,0,-45,2,0,3,3
3772.4,Drogue,,,,,,,0,-6.77,2.15,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.41,-6.77,2.15,167.5,21.06,141.69,-36.69,21.25,-23,-0.13,0.39,-0.43,0.8,-67.96,-30.88,-140.87,0,0,0,-45,2,0,3,3
3772.41,Drogue,,,,,,,0,-6.47,0.95,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.61,-6.47,0.95,170.31,21.75,144.25,-36.69,21.25,-23,-0.14,0.38,-0.43,0.81,-66.53,-29.5,-140.49,0,0,0,-45,2,0,3,3
3772.42,Drogue,,,,,,,0,-6.93,1.59,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.13,-6.93,1.59,165.19,27.06,142.62,-36.69,21.25,-23,-0.16,0.37,-0.42,0.81,-65.11,-28.13,-140.12,0,0,0,-45,2,0,3,3
3772.43,Drogue,,,,,,,0,-6.85,1.7,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.6,-6.85,1.7,165.19,27.06,142.62,-36.69,21.25,-23,-0.17,0.36,-0.41,0.82,-63.69,-26.76,-139.73,0,0,0,-45,2,0,3,3
3772.44,Drogue,,,,,,,0,-7.18,2.07,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.41,-7.18,2.07,166,29.31,143.31,-33.69,22.56,-28.75,-0.17,0.36,-0.41,0.82,-63.69,-26.76,-139.73,0,0,0,-45,2,0,3,3
3772.45,Drogue,,,,,,,0,-6.71,1.85,798.14,92490.05,39.14,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.64,-6.71,1.85,164.06,32.19,142.44,-33.69,22.56,-28.75,-0.2,0.34,-0.4,0.83,-60.86,-24.02,-138.95,0,0,0,-45,2,0,3,3
3772.46,Drogue,,,,,,,0,-7.24,2.41,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.73,-7.24,2.41,162.19,34.75,142.06,-33.69,22.56,-28.75,-0.21,0.33,-0.39,0.83,-59.48,-22.66,-138.56,0,0,0,-45,2,0,3,3
3772.47,Drogue,,,,,,,0,-6.51,2.07,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.74,-6.51,2.07,157.69,39.69,140,-33.69,22.56,-28.75,-0.22,0.32,-0.39,0.83,-58.1,-21.31,-138.16,0,0,0,-45,2,0,3,3
3772.48,Drogue,,,,,,,0,-6.88,2.34,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.26,-6.88,2.34,157.69,39.69,140,-33.69,22.56,-28.75,-0.24,0.31,-0.38,0.84,-56.74,-19.96,-137.75,0,0,0,-45,2,0,3,3
3772.49,Drogue,,,,,,,0,-7.02,2.37,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.71,-7.02,2.37,156.19,41.19,139.25,-30.25,22,-31.25,-0.24,0.31,-0.38,0.84,-56.74,-19.96,-137.75,0,0,0,-45,2,0,3,3
3772.5,Drogue,,,,,,,0,-7.16,3.56,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,1.25,-7.16,3.56,153.75,41.19,139.06,-30.25,22,-31.25,-0.26,0.29,-0.37,0.84,-54.04,-17.28,-136.81,0,0,0,-45,2,0,3,3
3772.51,Drogue,,,,,,,0,-6.74,3.01,783.93,92648.8,39.07,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,1.6,-6.74,3.01,155.88,40.94,140.81,-30.25,22,-31.25,-0.27,0.28,-0.36,0.85,-52.7,-15.94,-136.31,0,0,0,-45,2,0,3,3
3772.52,Drogue,,,,,,,0,-7.22,3,772.78,92773.55,39.1,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.3,-7.22,3,152.19,43.56,141.38,-30.25,22,-31.25,-0.29,0.27,-0.36,0.85,-51.36,-14.6,-135.79,0,0,0,-45,2,0,3,3
3772.53,Drogue,,,,,,,0,-6.54,2.72,772.78,92773.55,39.1,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.82,-6.54,2.72,152.19,43.56,141.38,-30.25,22,-31.25,-0.3,0.26,-0.35,0.85,-50.02,-13.26,-135.21,0,0,0,-45,2,0,3,3
3772.54,Drogue,,,,,,,0,-5.32,2.44,772.78,92773.55,39.1,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.97,-5.32,2.44,152.94,43,143.69,-25.06,20.88,-34.56,-0.3,0.26,-0.35,0.85,-50.02,-13.26,-135.21,0,0,0,-45,2,0,3,3
3772.76,Drogue,,,,,,,0,-3.8,9.11,764.11,92870.53,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.92,-3.8,9.11,151.5,-83.38,171.69,-17.75,9.69,-44.88,-0.61,0.07,-0.12,0.78,-15.74,2.6,-103.67,0,0,0,-45,2,0,3,3
3772.77,Drogue,,,,,,,0,-3.66,9.36,764.11,92870.53,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.79,-3.66,9.36,151.19,-92.94,168.81,-17.75,9.69,-44.88,-0.63,0.06,-0.11,0.77,-14.2,2.16,-101.86,0,0,0,-45,2,0,3,3
3772.78,Drogue,,,,,,,0,-3.05,10.15,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.83,-3.05,10.15,151.19,-92.94,168.81,-17.75,9.69,-44.88,-0.64,0.06,-0.09,0.76,-12.68,1.55,-100.08,0,0,0,-45,2,0,3,3
3772.79,Drogue,,,,,,,0,-2.81,10.29,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.59,-2.81,10.29,150.69,-102.75,164.81,-19.25,6,-44.75,-0.64,0.06,-0.09,0.76,-12.68,1.55,-100.08,0,0,0,-45,2,0,3,3
3772.8,Drogue,,,,,,,0,-3.45,10.33,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.2,-3.45,10.33,150.69,-113.81,160.75,-19.25,6,-44.75,-0.66,0.06,-0.06,0.74,-9.72,-0.11,-96.62,0,0,0,-45,2,0,3,3
3772.81,Drogue,,,,,,,0,-4.08,10.41,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.76,-4.08,10.41,151.19,-124.88,156.56,-19.25,6,-44.75,-0.67,0.06,-0.05,0.74,-8.27,-1.18,-94.95,0,0,0,-45,2,0,3,3
3772.82,Drogue,,,,,,,0,-4.49,11.1,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.69,-4.49,11.1,151.31,-142.81,148.75,-19.25,6,-44.75,-0.68,0.06,-0.03,0.73,-6.85,-2.36,-93.34,0,0,0,-45,2,0,3,3
3772.83,Drogue,,,,,,,0,-3.83,11.57,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.33,-3.83,11.57,151.31,-142.81,148.75,-19.25,6,-44.75,-0.69,0.06,-0.01,0.72,-5.49,-3.63,-91.78,0,0,0,-45,2,0,3,3
3772.84,Drogue,,,,,,,0,-5.01,12.89,761.12,92904.09,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.83,-5.01,12.89,149.19,-147.38,145.31,-20.69,3.25,-44,-0.69,0.06,-0.01,0.72,-5.49,-3.63,-91.78,0,0,0,-45,2,0,3,3
3772.85,Drogue,,,,,,,0,-4.62,12.15,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.75,-4.62,12.15,149.94,-150.25,143.75,-20.69,3.25,-44,-0.71,0.06,0.02,0.7,-2.87,-6.34,-88.81,0,0,0,-45,2,0,3,3
3772.86,Drogue,,,,,,,0,-3.8,12.41,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.08,-3.8,12.41,148.44,-151.81,141.69,-20.69,3.25,-44,-0.72,0.06,0.04,0.69,-1.63,-7.77,-87.38,0,0,0,-45,2,0,3,3
3772.87,Drogue,,,,,,,0,-4.22,12.52,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.48,-4.22,12.52,147.19,-152.81,136.62,-20.69,3.25,-44,-0.73,0.06,0.06,0.68,-0.4,-9.22,-86.02,0,0,0,-45,2,0,3,3
3772.89,Drogue,,,,,,,0,-1.75,12.23,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.94,-1.75,12.23,147.19,-152.81,136.62,-20.69,3.25,-44,-0.74,0.06,0.07,0.67,0.77,-10.67,-84.7,0,0,0,-45,2,0,3,3
3772.89,Drogue,,,,,,,0,-4.27,11.24,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.98,-4.27,11.24,144.56,-149.06,134.69,-27,1.5,-41.19,-0.74,0.06,0.07,0.67,0.77,-10.67,-84.7,0,0,0,-45,2,0,3,3
3772.9,Drogue,,,,,,,0,-1.58,12.44,760.6,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.15,-1.58,12.44,144.81,-143.19,130.5,-27,1.5,-41.19,-0.75,0.06,0.11,0.65,3.06,-13.47,-82.24,0,0,0,-45,2,0,3,3
3772.91,Drogue,,,,,,,0,-0.68,12.39,760.55,92909.88,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,1.35,-0.68,12.39,144.75,-137.19,127.5,-27,1.5,-41.19,-0.76,0.06,0.12,0.64,4.2,-14.8,-81.06,0,0,0,-45,2,0,3,3
3772.93,Drogue,,,,,,,0,-1.8,12.42,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,1.74,-1.8,12.42,144.19,-122,121.38,-27,1.5,-41.19,-0.76,0.05,0.14,0.63,5.3,-16.08,-79.95,0,0,0,-45,2,0,3,3
3772.94,Drogue,,,,,,,0,-0.3,12.85,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,0.52,-0.3,12.85,144.19,-122,121.38,-27,1.5,-41.19,-0.77,0.05,0.15,0.62,6.34,-17.31,-78.88,0,0,0,-45,2,0,3,3
3772.94,Drogue,,,,,,,0,-3.12,12.32,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,1.16,-3.12,12.32,139.06,-116.06,117.88,-31.75,-1.06,-38.69,-0.77,0.05,0.15,0.62,6.34,-17.31,-78.88,0,0,0,-45,2,0,3,3
3772.95,Drogue,,,,,,,0,-4.98,11.62,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,1.83,-4.98,11.62,141.69,-112.25,119.88,-31.75,-1.06,-38.69,-0.78,0.05,0.18,0.6,8.37,-19.7,-76.75,0,0,0,-45,2,0,3,3
3772.96,Drogue,,,,,,,0,-6.72,10.5,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.54,-6.72,10.5,138.94,-105.5,119.69,-31.75,-1.06,-38.69,-0.78,0.05,0.19,0.59,9.34,-20.82,-75.69,0,0,0,-45,2,0,3,3
3772.98,Drogue,,,,,,,0,-6.57,10.5,760.55,92910.42,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.68,-6.57,10.5,137.12,-92.69,121.62,-31.75,-1.06,-38.69,-0.79,0.04,0.2,0.58,10.27,-21.91,-74.61,0,0,0,-45,2,0,3,3
3772.99,Drogue,,,,,,,0,-6.51,10.49,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.88,-6.51,10.49,137.12,-92.69,121.62,-31.75,-1.06,-38.69,-0.79,0.04,0.22,0.57,11.18,-22.94,-73.5,0,0,0,-45,2,0,3,3
3772.99,Drogue,,,,,,,0,-7.16,10.98,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.2,-7.16,10.98,137.44,-85.56,123.88,-35.19,-1.75,-34.56,-0.79,0.04,0.22,0.57,11.18,-22.94,-73.5,0,0,0,-45,2,0,3,3
3773,Drogue,,,,,,,0,-8.18,10.37,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.22,-8.18,10.37,138.19,-79.81,127.94,-35.19,-1.75,-34.56,-0.8,0.04,0.23,0.56,12.06,-23.95,-72.34,0,0,0,-45,2,0,3,3
3773.01,Drogue,,,,,,,0,-4.77,11.44,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,2.28,-4.77,11.44,139.31,-73.88,132,-35.19,-1.75,-34.56,-0.81,0.03,0.25,0.53,13.7,-25.86,-69.9,0,0,0,-45,2,0,3,3
3773.02,Drogue,,,,,,,0,-7.96,11.27,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.95,-7.96,11.27,136.69,-61.31,138.94,-35.19,-1.75,-34.56,-0.81,0.03,0.26,0.52,14.45,-26.76,-68.61,0,0,0,-45,2,0,3,3
3773.04,Drogue,,,,,,,0,-6.87,11.08,751.75,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,3.7,-6.87,11.08,136.69,-61.31,138.94,-35.19,-1.75,-34.56,-0.82,0.02,0.27,0.51,15.16,-27.65,-67.24,0,0,0,-45,2,0,3,3
3773.04,Drogue,,,,,,,0,-7.61,10.5,757.48,93009.09,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.88,-7.61,10.5,138.62,-56.62,144.75,-38.5,-1.75,-31.69,-0.82,0.02,0.27,0.51,15.16,-27.65,-67.24,0,0,0,-45,2,0,3,3
3773.05,Drogue,,,,,,,0,-5.99,11.28,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,4.18,-5.99,11.28,139.56,-50.62,150.31,-38.5,-1.75,-31.69,-0.83,0.02,0.29,0.48,16.45,-29.32,-64.3,0,0,0,-45,2,0,3,3
3773.06,Drogue,,,,,,,0,-6.96,10.62,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.27,-6.96,10.62,138.56,-42.81,153.69,-38.5,-1.75,-31.69,-0.84,0.01,0.29,0.46,17.04,-30.1,-62.72,0,0,0,-45,2,0,3,3
3773.07,Drogue,,,,,,,0,-5.97,10.34,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,5.61,-5.97,10.34,141.94,-28.06,164.62,-38.5,-1.75,-31.69,-0.84,0.01,0.3,0.45,17.56,-30.83,-61.05,0,0,0,-45,2,0,3,3
3773.09,Drogue,,,,,,,0,-7.46,11.59,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,6.35,-7.46,11.59,141.94,-28.06,164.62,-38.5,-1.75,-31.69,-0.85,0,0.31,0.43,18.03,-31.53,-59.28,0,0,0,-45,2,0,3,3
3773.09,Drogue,,,,,,,0,-6.35,11.78,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,6.1,-6.35,11.78,142.94,-20.88,170.38,-38.88,-0.75,-29.69,-0.85,0,0.31,0.43,18.03,-31.53,-59.28,0,0,0,-45,2,0,3,3
3773.1,Drogue,,,,,,,0,-7,12.22,757.45,92945.23,39.25,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,7.74,-7,12.22,145.12,-14.75,177.75,-38.88,-0.75,-29.69,-0.86,-0.01,0.32,0.4,18.82,-32.84,-55.44,0,0,0,-45,2,0,3,3
3773.11,Drogue,,,,,,,0,-5.69,11.85,761.41,92900.86,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,7.67,-5.69,11.85,147.88,-7.81,184.31,-38.88,-0.75,-29.69,-0.87,-0.01,0.32,0.38,19.09,-33.46,-53.32,0,0,0,-45,2,0,3,3
3773.13,Drogue,,,,,,,0,-4.79,12.63,761.41,92900.86,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,6.55,-4.79,12.63,145.81,6.5,199.38,-38.88,-0.75,-29.69,-0.87,-0.02,0.33,0.36,19.27,-34.04,-51.11,0,0,0,-45,2,0,3,3
3773.14,Drogue,,,,,,,0,-4.03,12.89,761.41,92900.86,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,6.83,-4.03,12.89,145.81,6.5,199.38,-38.88,-0.75,-29.69,-0.88,-0.03,0.33,0.34,19.35,-34.58,-48.78,0,0,0,-45,2,0,3,3
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773.15,Drogue,,,,,,,0,-4.07,13.56,761.41,92900.86,39.24,-761077120,390025344,700.86,-115.77,420.48,703.96,338.61,18,8.72,-4.07,13.56,146.31,18.25,214.44,-40,1.06,-28.75,-0.89,-0.04,0.34,0.3,19.27,-35.57,-43.74,0,0,0,-45,2,0,3,3
